cell	cell_x	cell_y	cell_n_transcripts	cell_density	cell_elongation	cell_area	cell_avg_confidence	cell_Celltype	Area_Cluster
7352	3487.1	8428.5	10	0.03205	1.264	312	0.9042	B (Plasma)	3
7354	2703.11111111111	3921.66666666667	18	0.01235	1.784	1458	1	Goblet	2
7355	2604.45535714286	6056.04464285714	112	0.02322	4.58	4824	0.9912	Stem + TA	3
7357	4522.78846153846	905.403846153846	52	0.008794	4.245	5913	0.9998	Enterocyte (Mid Villus)	4
7358	3724.23076923077	2533.17948717949	39	0.01309	3.28	2980	0.9975	Stromal	3
7359	3731.27272727273	5593.72727272727	11	0.01288	2.304	854	1	Enterocyte (Mid Villus)	4
736	3670.56830601093	1044.73770491803	183	0.03071	1.02	5959	0.9989	Stem + TA	2
7361	3295.04651162791	527.279069767442	43	0.009192	2.82	4678	0.9391	Stromal	2
7362	3367.66666666667	1147.85714285714	21	0.009235	1.276	2274	0.9642	Stem + TA	2
7363	2580.23529411765	2756.35294117647	17	0.02319	5.107	733	0.7504	T (CD4+)	3
7364	3792.71428571429	1487.09523809524	21	0.00652	1.491	3221	0.7824	Stromal	3
7365	2950.69230769231	3011.38461538462	13	0.02014	1.246	645.5	1	Goblet	2
7366	3085.96923076923	3189.33846153846	65	0.01241	2.477	5239	0.9951	Stromal	2
7367	4201.08571428571	1965.34285714286	35	0.01235	1.906	2835	0.9415	Enterocyte (Mid Villus)	4
7368	2567.51724137931	3907.27586206897	58	0.01562	1.379	3712	1	Stem + TA	2
7369	3894.06451612903	2935.1935483871	31	0.01709	2.488	1814	1	Enterocyte (Mid Villus)	4
737	3762.04316546763	936.446043165468	139	0.01794	9.239	7746	1	B (Plasma)	2
7370	2807.92857142857	4336.07142857143	14	0.009615	6.383	1456	0.8494	Stem + TA	2
7371	3585.19047619048	3758.09523809524	42	0.01388	2.232	3026	0.9223	B (Plasma)	4
7372	4558.24242424242	3913.18181818182	33	0.01243	2.077	2654	0.9804	Endothelial	4
7373	2579.41176470588	6223.11764705882	17	0.02692	2.872	631.5	0.9407	Stromal	2
7374	4446.41935483871	4391.64516129032	31	0.0178	5.038	1742	0.9145	Stromal	3
7375	3363.41666666667	6117.375	24	0.02513	1.488	955	1	Enterocyte (Mid Villus)	4
7376	3911.63636363636	6111.90909090909	11	0.03303	9.051	333	0.7956	T (CD8+)	3
7378	3725.06666666667	7048.6	15	0.03165	8.843	474	1	Goblet	4
7379	2543.79411764706	8332.02941176471	34	0.03678	3.126	924.5	1	Stem + TA	2
738	3539.04444444444	1157.53333333333	45	0.01192	1.22	3776	1	Stem + TA	2
7380	3031.71794871795	8072.20512820513	39	0.01726	3.946	2260	1	Enterocyte (Mid Villus)	4
7382	2620.39583333333	5017.58333333333	48	0.01468	2.4	3269	1	Stem + TA	2
7383	5035.78571428571	1928.57142857143	14	0.0216	7.401	648	0.9985	Goblet	4
7384	3698.71052631579	2006.36842105263	38	0.009246	2.271	4110	0.9586	Enterocyte (Bottom Villus)	2
7385	1716.47826086957	7660.89130434783	46	0.01087	1.826	4232	0.9745	Telocyte	3
7386	5024.33684210526	6641.94736842105	190	0.04141	5.129	4588	1	Enterocyte (Mid Villus)	4
7387	3942.8125	889.625	16	0.01205	2.209	1328	1	Enterocyte (Bottom Villus)	2
7389	4851.96153846154	852.038461538462	26	0.005884	2.76	4419	0.8663	T (CD8+)	4
739	4072.64285714286	692.214285714286	14	0.01152	1.385	1215	1	Enterocyte (Bottom Villus)	2
7390	4687.47368421053	1261.42105263158	19	0.02028	1.701	937	0.9755	Macrophage + DC	3
7394	2647.375	4812.54166666667	24	0.01293	4.842	1856	0.8245	Stem + TA	2
7395	1017.1	7120.6	10	0.03231	2.426	309.5	1	Stromal	1
7396	4930.37974683544	4160.16455696203	79	0.02048	1.676	3858	0.9961	Macrophage + DC	3
7397	4023.125	5341.6875	16	0.02579	16.3	620.5	0.9972	T (CD4+)	3
7398	3284.58333333333	6062.66666666667	12	0.03865	5.09	310.5	1	Enterocyte (Mid Villus)	4
7399	1815.88235294118	7594.52941176471	34	0.01498	3.199	2270	0.9771	Paneth	3
740	4024.37623762376	703.742574257426	101	0.02265	2.515	4459	1	Enterocyte (Bottom Villus)	2
7400	3041.12727272727	7264.28181818182	110	0.01873	2.953	5874	0.9746	Enterocyte (Mid Villus)	2
7401	1816.4375	9096.8125	16	0.007623	3.051	2099	0.9981	B (Plasma)	2
7402	2520.28571428571	8669	14	0.02767	2.414	506	1	Enterocyte (Bottom Villus)	2
7403	2855.91428571429	8579.51428571429	35	0.02608	6.05	1342	1	Enterocyte (Mid Villus)	4
7404	4994.9375	7481.375	16	0.02107	5.591	759.5	1	Enterocyte (Mid Villus)	3
7405	1866.85294117647	7449.97058823529	34	0.01628	4.081	2088	0.9699	Stem + TA	2
7406	3621.375	3834.72916666667	48	0.01089	5.334	4408	1	Enterocyte (Bottom Villus)	4
7407	5645.25806451613	1413.12903225806	31	0.009663	1.738	3208	0.9999	Endothelial	3
7408	3393.69565217391	349.739130434783	23	0.01123	1.693	2048	0.9957	Stromal	2
7409	4664.15384615385	2327.19230769231	26	0.01595	2.823	1630	1	Enterocyte (Mid Villus)	4
741	1335.70588235294	3397.52941176471	17	0.01973	1.39	861.5	0.9177	Smooth Muscle	1
7410	3372.1	7360.2	10	0.02002	1.643	499.5	1	Enterocyte (Mid Villus)	4
7411	3725.38888888889	498.277777777778	18	0.01084	8.925	1660	0.9157	Stem + TA	2
7412	3793.62962962963	1253.44444444444	27	0.0138	3.57	1957	0.9466	B (Plasma)	3
7413	1367.41666666667	4245.25	12	0.01292	7.254	929	1	Smooth Muscle	1
7414	4708.1	1593.2	10	0.0144	5.203	694.5	0.8322	Endothelial	3
7415	3834.47619047619	3179.80952380952	21	0.01696	2.01	1238	1	Enterocyte (Bottom Villus)	4
7416	3955.79591836735	4394.63265306122	49	0.03883	2.588	1262	1	Enterocyte (Mid Villus)	4
7417	3969.53846153846	8407.23076923077	26	0.01035	4.617	2512	0.9336	B (Plasma)	3
7418	3565.6524822695	4478.36170212766	141	0.01403	2.957	10050	1	Enterocyte (Bottom Villus)	4
7419	3734.13333333333	5209.2	15	0.02274	2.335	659.5	1	Macrophage + DC	3
742	3324.70634920635	1412.2380952381	252	0.03546	1.289	7106	0.9978	Stem + TA	2
7420	4244.66666666667	686.666666666667	15	0.03571	1.416	420	0.9999	Enterocyte (Mid Villus)	4
7422	1977.92307692308	8291.46153846154	13	0.02315	10.42	561.5	1	Stem + TA	2
7423	2043.8137254902	8634.63725490196	102	0.02522	1.156	4044	0.9999	Stem + TA	2
7424	4691.20909090909	9088.40909090909	110	0.01573	3.515	6994	1	T (CD8+)	4
7425	1999.54166666667	2450.79166666667	24	0.01481	1.56	1620	1	Stromal	1
7426	3357.26086956522	1613.28260869565	46	0.01506	4.042	3054	0.9998	Stem + TA	3
7427	5613.95454545455	1617.81818181818	22	0.00941	1.078	2338	0.9531	Stromal	3
7428	4264.52941176471	3965.05882352941	17	0.02906	1.217	585	1	Stromal	3
743	4296.82417582418	409.989010989011	91	0.01615	1.892	5634	0.9562	Enterocyte (Mid Villus)	4
7430	3151.35483870968	5798.96774193548	31	0.01685	5.813	1840	0.916	Enterocyte (Mid Villus)	4
7431	2325.30769230769	6831.07692307692	13	0.01851	2.274	702.5	0.8124	B (Follicular, Circulating)	3
7432	4223.07692307692	5142.30769230769	52	0.02211	1.092	2352	1	Macrophage + DC	3
7433	3149.08333333333	6507.83333333333	12	0.01757	4.597	683	1	Enterocyte (Mid Villus)	4
7434	1823.55	7821.35	20	0.01471	5.326	1360	0.9986	Telocyte	2
7435	4190.63043478261	5489.0652173913	46	0.01604	1.502	2868	1	Macrophage + DC	4
7436	4664.16666666667	5283.20833333333	24	0.03158	3.891	760	1	T (CD4+)	3
7438	4252.1875	6735.625	16	0.01043	17.18	1534	0.9911	T (CD8+)	3
7439	3544.93333333333	8009.8	75	0.02325	1.974	3226	0.9938	Enterocyte (Mid Villus)	4
744	4043.23529411765	738.588235294118	17	0.01282	2.667	1326	1	Enterocyte (Bottom Villus)	2
7440	1947.4347826087	7844.78260869565	46	0.01306	4.204	3522	0.9247	Stem + TA	2
7441	4688.13636363636	7547.36363636364	22	0.01754	1.641	1254	1	Stromal	3
7442	3121.81481481481	8988.40740740741	27	0.02486	3.659	1086	1	Enterocyte (Bottom Villus)	4
7443	3469.83916083916	1079.09090909091	143	0.02408	2.128	5938	0.9992	Stem + TA	2
7444	2986.93548387097	8087.25806451613	62	0.02147	2.921	2888	0.9976	Enterocyte (Mid Villus)	4
7447	3295.39473684211	1563.31578947368	38	0.03345	1.673	1136	1	Goblet	3
7448	2761.66666666667	2352.90476190476	21	0.01178	3.245	1782	0.8381	B (Plasma)	3
7449	2582	2807.40625	32	0.01078	3.033	2968	0.8566	T (CD4+)	3
745	2811.44565217391	1989.47826086957	92	0.01112	1.998	8276	0.9784	Paneth	2
7452	1813.4	8135.4	15	0.007983	2.618	1879	0.9993	Stem + TA	2
7453	4001.92307692308	6835.76923076923	13	0.02823	1.333	460.5	0.9999	Goblet	4
7455	2322.90909090909	3393.09090909091	22	0.02255	5.677	975.5	1	Stem + TA	2
7456	3774.2131147541	6560.29508196721	61	0.01345	2.705	4537	0.9197	T (CD8+)	4
7458	4504.67272727273	630.2	55	0.0103	2.443	5338	0.945	Enterocyte (Mid Villus)	4
7459	2283.25454545455	3670.65454545455	55	0.01535	4.66	3583	0.8173	Macrophage + DC	3
746	2519	2239.71111111111	90	0.01635	1.499	5506	0.8923	Macrophage + DC	3
7461	2073.63636363636	6316.72727272727	22	0.007945	1.02	2769	0.7768	Paneth	2
7462	2001	3444.63265306122	49	0.01001	5.029	4893	0.9318	Stromal	3
7463	5609.8051948052	3512.53896103896	154	0.02804	3.608	5492	1	Enterocyte (Top Villus)	4
7464	2133.46666666667	5639.73333333333	15	0.01606	2.665	934	1	Paneth	2
7465	4571.27586206897	606.586206896552	29	0.01026	1.639	2826	0.9364	Enterocyte (Mid Villus)	4
7466	4880.875	5319.15	40	0.009298	1.502	4302	0.972	Macrophage + DC	4
7467	4837.80952380952	7436.33333333333	21	0.02901	5.803	724	0.9198	Macrophage + DC	3
7468	4699.54838709677	949.741935483871	31	0.01043	1.322	2972	0.966	T (CD8+)	3
7469	2431.28571428571	2676.71428571429	28	0.0111	1.976	2522	0.8085	Macrophage + DC	3
747	3632.43046357616	1092.87417218543	151	0.02801	2.908	5391	1	Stem + TA	2
7470	2630.88461538462	2068.46153846154	26	0.01522	2.465	1708	0.9266	Telocyte	3
7471	2671.875	4287.6875	16	0.02658	2.305	602	1	Stem + TA	2
7472	3737.7619047619	4919.85714285714	21	0.01367	2.035	1536	0.9712	T (CD4+)	3
7473	4668.60975609756	4139.60975609756	41	0.01187	2.097	3455	0.9656	T (CD4+)	3
7475	3489.7	8766.475	40	0.02347	3.668	1704	0.9686	T (CD4+)	3
7476	3156.91071428571	6440.03571428571	56	0.0161	2.022	3478	0.9997	Enterocyte (Bottom Villus)	4
7479	2924.77011494253	9038.88505747127	87	0.008898	1.512	9778	0.9777	Enterocyte (Bottom Villus)	4
748	4679.15	58.5	40	0.01032	2.366	3875	0.871	Enterocyte (Mid Villus)	4
7480	3942.42857142857	8268.14285714286	28	0.01344	5.018	2084	1	B (Plasma)	3
7481	3717.92307692308	6105.84615384615	13	0.01386	1.794	938	1	Enterocyte (Mid Villus)	4
7483	2255.75438596491	6988.33333333333	57	0.01413	2.595	4035	0.9997	Stromal	2
7484	4244.875	6490.875	40	0.02414	3.024	1657	1	Macrophage + DC	3
7485	3306.42857142857	8589.21428571429	14	0.01994	2.424	702	1	B (Plasma)	3
7486	4527.62857142857	9376.25714285714	35	0.01896	1.881	1846	0.9738	Macrophage + DC	3
7488	3701.21484375	8202.25390625	256	0.02867	1.852	8929	0.9906	Enterocyte (Mid Villus)	4
7489	3925.9173553719	962.388429752066	121	0.02362	3.205	5123	0.9928	B (Plasma)	3
749	2634.69662921348	2120.03370786517	89	0.01106	2.584	8048	0.9358	Stromal	3
7490	1087.71428571429	6649	21	0.02186	2.062	960.5	0.9394	Myenteric Plexus	3
7491	2868.51785714286	5297.60714285714	56	0.01103	3.887	5076	0.9859	B (Plasma)	2
7492	4791.42089552239	5069.46417910448	670	0.04339	3.268	15440	0.9994	Enterocyte (Mid Villus)	
7495	3778.16666666667	989.611111111111	18	0.02263	5.24	795.5	1	T (CD4+)	3
7496	4250.25	1391.5625	16	0.006206	1.607	2578	0.8673	Stromal	3
7497	3919.36363636364	2033.81818181818	11	0.01803	22.58	610	1	Enterocyte (Bottom Villus)	4
7498	4021.41666666667	2048.25	12	0.01246	2.612	963	1	Enterocyte (Bottom Villus)	4
75	1774.61538461538	1146.88461538462	26	0.01302	5.678	1997	0.8414	Telocyte	1
750	3143.5	1573.75	284	0.02832	1.788	10030	1	Stem + TA	2
7501	4317.8	5167.13333333333	15	0.04573	3.343	328	1	Macrophage + DC	3
7503	2849.38461538462	7937.73846153846	65	0.02426	1.572	2679	0.9994	Enterocyte (Bottom Villus)	2
7506	4471.16666666667	7650.33333333333	12	0.04225	6.659	284	0.9999	Stromal	3
7507	5623.61538461538	1548.07692307692	26	0.01508	1.656	1724	0.9362	Endothelial	4
7508	1632.92105263158	5900.34210526316	38	0.006383	3.989	5953	0.7937	Smooth Muscle	1
7509	4678.88888888889	865.666666666667	18	0.01136	2.594	1584	0.9999	T (CD8+)	4
751	2571.8275862069	2160.08620689655	58	0.01987	1.562	2919	0.9468	Stromal	3
7510	2047.11428571429	3931.42857142857	35	0.02394	2.644	1462	0.8178	Telocyte	3
7511	3391.49514563107	2574.35922330097	103	0.01478	4.649	6969	0.9682	Stem + TA	2
7512	2334.56818181818	6548.84090909091	44	0.009685	1.792	4543	0.9992	Stem + TA	2
7513	4556.95104895105	1810.64335664336	143	0.02368	2.392	6038	1	Enterocyte (Mid Villus)	4
7514	4060.2	4494.13333333333	15	0.01089	3.421	1378	0.9999	Goblet	4
7516	2408.14285714286	2416.28571428571	21	0.01996	3.123	1052	1	Telocyte	3
7518	4363.7619047619	750.690476190476	42	0.01687	3.39	2489	1	Enterocyte (Mid Villus)	4
7519	2892.6875	2441.1875	16	0.0153	8.899	1046	0.9997	Stromal	3
752	1565.52	3152.88	50	0.01369	2.938	3652	0.9388	Smooth Muscle	1
7520	5206.08333333333	1496.66666666667	12	0.01408	1.451	852	0.9834	Macrophage + DC	3
7522	1915.4	6647.33333333333	15	0.01323	3.899	1134	0.9045	Telocyte	3
7524	3264.23529411765	6238.11764705882	17	0.02511	3.544	677	1	Enterocyte (Mid Villus)	4
7525	4786.45454545455	5116.72727272727	11	0.02494	10.48	441	1	Enterocyte (Mid Villus)	4
7528	4372.3	8722.3	10	0.009921	24.67	1008	0.8509	Stromal	4
7529	2847.44230769231	7760.65384615385	52	0.02892	1.473	1798	1	Enterocyte (Mid Villus)	4
753	2100.61842105263	2663.90789473684	76	0.01263	4.77	6016	0.9474	ICC	1
7530	4545.71428571429	1470.22857142857	35	0.01277	7.786	2740	0.9929	Endothelial	3
7531	4206.67857142857	4219.39285714286	28	0.01443	2.47	1941	1	Stromal	3
7532	4616.42105263158	7667.26315789474	19	0.01146	3.479	1658	0.9139	Stromal	3
7533	2828.8	2788.53333333333	15	0.01698	1.419	883.5	0.9969	Telocyte	3
7534	3879.34375	5015.375	64	0.01506	2.179	4250	0.9951	Stromal	3
7535	4787.1875	4228.25	16	0.01572	3.88	1018	0.9823	T (CD4+)	3
7536	4240.30769230769	7452.5	26	0.01005	4.521	2588	0.8261	Pericyte	3
7537	4129.64516129032	6412.64516129032	62	0.01307	2.075	4742	0.9991	Stromal	3
7538	3523.61666666667	8974.86666666667	60	0.01695	1.791	3540	0.9989	T (CD8+)	3
754	4617.89705882353	126.955882352941	68	0.01204	1.369	5648	0.9033	Enterocyte (Mid Villus)	4
7542	5279.47619047619	316.285714285714	21	0.01019	2.432	2060	0.8206	Enterocyte (Mid Villus)	4
7543	3683.4375	1887.5625	16	0.009138	10.17	1751	0.9971	Stem + TA	2
7544	1600.30508474576	4761.47457627119	59	0.01163	1.192	5072	0.7581	Smooth Muscle	1
7546	1062.15217391304	6684.67391304348	46	0.01731	1.761	2658	0.9993	Myenteric Plexus	3
7547	4364.57142857143	4022.57142857143	35	0.02707	4.335	1293	1	T (CD4+)	3
7548	4468.30434782609	4090.30434782609	23	0.02374	2.161	969	0.9996	B (Plasma)	3
755	4445.13661202186	331.273224043716	183	0.01894	2.608	9661	0.9696	Enterocyte (Mid Villus)	4
7551	3881.52380952381	5054	21	0.01923	8.614	1092	1	Macrophage + DC	3
7552	3502.41666666667	5585.75	12	0.03209	1.525	374	1	Enterocyte (Mid Villus)	4
7553	1570.66666666667	7582.6	15	0.02155	1.607	696	0.891	Macrophage + DC	3
7554	2026.93333333333	7649.66666666667	15	0.02049	11.37	732	1	Stem + TA	2
7555	2969.16666666667	8451.38888888889	18	0.009901	1.947	1818	0.9191	Endothelial	4
7556	3439.73913043478	8659.30434782609	23	0.01351	2.063	1703	0.9996	Stromal	3
7557	3657.375	8897.28125	32	0.008777	6.02	3646	0.9534	B (Plasma)	3
7558	5340	7410.05882352941	34	0.01826	2.128	1862	1	Enterocyte (Top Villus)	4
7559	4634.97368421053	4352.5	38	0.01575	3.92	2412	0.979	Stromal	3
756	3739.24683544304	1027.67088607595	158	0.02283	2.029	6922	0.9746	B (Plasma)	3
7561	3817.83333333333	6418.66666666667	12	0.01787	4.126	671.5	0.8868	Macrophage + DC	3
7562	3730.58620689655	5343.13793103448	29	0.02354	9.464	1232	0.9995	Macrophage + DC	3
7563	3163.57777777778	6953.75555555556	45	0.0124	1.838	3629	1	Enterocyte (Bottom Villus)	4
7564	4101.85454545455	220.818181818182	55	0.01042	4.506	5280	0.9996	Enterocyte (Bottom Villus)	2
7565	3278.125	70.85	40	0.009911	4.337	4036	0.9866	Paneth	2
7566	2798.5	1180.77272727273	22	0.01662	3.764	1324	0.9689	Stromal	2
7567	2802.58823529412	1217.94117647059	17	0.00954	4.553	1782	0.9995	Stromal	2
7569	5261.16666666667	1347.29166666667	24	0.01151	1.824	2086	0.7596	Stromal	3
757	1424.82	3341.4	100	0.02601	1.198	3844	0.9981	Smooth Muscle	1
7570	1882.95637583893	7560.85906040268	298	0.02156	1.511	13820	0.9933	Paneth	2
7571	2241	3189.35	20	0.009574	3.771	2089	0.7765	Stromal	
7572	2623.65384615385	2990.46153846154	26	0.007912	1.875	3286	0.8302	Macrophage + DC	3
7573	4306.71621621622	1785.43243243243	74	0.01602	2.569	4618	1	Enterocyte (Mid Villus)	4
7574	5231.47297297297	1530.59459459459	74	0.01029	1.23	7188	0.9245	B (Plasma)	3
7575	2470.25581395349	4298.46511627907	43	0.01452	2.36	2962	0.9519	Stem + TA	2
7576	2291.3	6990.8	10	0.02153	2.059	464.5	0.8645	B (Follicular, Circulating)	2
7577	4668.81481481481	5247.07407407407	27	0.01519	5.142	1778	0.9934	Macrophage + DC	3
7579	2321.9	8150.475	40	0.02215	1.826	1806	0.9994	Goblet	2
758	3533.98653198653	1219.98653198653	297	0.03484	2.901	8524	1	Goblet	2
7581	4289.05263157895	2737.94736842105	19	0.01337	5.145	1421	0.7786	Endothelial	3
7582	4789.82142857143	4279.39285714286	28	0.02772	3.014	1010	1	Macrophage + DC	3
7584	2323.07142857143	3257.28571428571	14	0.01655	14.4	846	0.9267	Smooth Muscle	2
7587	3879.84	2618.64	25	0.01419	2.777	1762	0.9594	B (Plasma)	3
7588	4845.64705882353	4543.32352941176	34	0.00775	1.683	4387	0.9846	Endothelial	4
7589	3313.77419354839	1327.83870967742	31	0.01533	4.124	2022	0.9497	Stem + TA	2
759	4377.08823529412	381.696078431373	102	0.01538	1.019	6634	0.9916	Enterocyte (Mid Villus)	4
7590	4333.6	7686.36	25	0.008672	2.711	2883	0.9024	Enterocyte (Mid Villus)	3
7591	4644.82352941176	7397.82352941176	34	0.009508	4.65	3576	0.9955	Enterocyte (Mid Villus)	3
7592	4237.68421052632	6507.36842105263	19	0.01582	2.512	1201	0.9992	Macrophage + DC	3
7593	1902.79310344828	6520.89655172414	29	0.01034	1.46	2804	0.9594	Stem + TA	2
7595	2339.63636363636	4897.45454545455	11	0.02229	4.248	493.5	1	Stem + TA	2
7596	2582.61538461538	936.076923076923	13	0.008475	3.933	1534	0.9539	Telocyte	3
7597	2812.5	2680.33333333333	48	0.01769	1.967	2714	0.9883	Stem + TA	3
7598	4453.1	2650.6	10	0.03472	5.275	288	1	Macrophage + DC	3
76	2337.7619047619	662.214285714286	42	0.009142	3.217	4594	0.8489	Stromal	3
760	2258.3127753304	2522.18502202643	227	0.0281	2.243	8078	0.9752	B (Plasma)	3
7600	3275	3939.21052631579	19	0.009679	4.56	1963	1	Stem + TA	2
7601	1980.13157894737	5930.97368421053	38	0.007274	2.804	5224	0.9405	B (Plasma)	3
7602	3261.14117647059	5049.63529411765	85	0.02269	2.627	3746	1	Enterocyte (Bottom Villus)	3
7603	3333.4	6856.48	25	0.02989	2.041	836.5	1	Enterocyte (Mid Villus)	4
7605	3577.98529411765	6780.22058823529	68	0.01366	5.104	4977	0.9996	Goblet	4
7606	3913.16666666667	7417.27777777778	18	0.02767	1.957	650.5	0.9999	Enterocyte (Mid Villus)	4
7608	3267.28571428571	8990.57142857143	14	0.01336	1.973	1048	0.9439	Enterocyte (Mid Villus)	4
7609	2207.21428571429	7127.07142857143	14	0.022	5.928	636.5	1	Stem + TA	2
761	1579.22727272727	3198.65151515152	66	0.01236	1.611	5339	0.9425	Stromal	3
7610	4207.8275862069	3000.38793103448	116	0.03376	1.97	3436	0.9818	Enterocyte (Mid Villus)	
7611	2350.89655172414	7904.65517241379	29	0.01136	4.099	2552	1	Stem + TA	2
7613	2340.36666666667	6778.96666666667	30	0.01732	2.96	1732	0.9473	T (CD4+)	3
7614	3253.66	4621.26	50	0.009061	1.393	5518	0.9259	B (Plasma)	3
7616	4961.875	4062.25	24	0.01908	10.36	1258	0.9917	Pericyte	4
7617	2180.80952380952	6900	21	0.01396	5.381	1504	0.915	Telocyte	3
7619	4270.77777777778	4184.16666666667	18	0.01459	3.245	1234	1	Stromal	3
762	1304.75555555556	3440.32222222222	90	0.025	2.4	3600	0.9959	Smooth Muscle	1
7621	2175.66911764706	4046.94852941176	136	0.01257	2.68	10820	0.9645	Macrophage + DC	3
7622	2929.7	5227.7	10	0.04202	3.343	238	1	Enterocyte (Bottom Villus)	2
7624	3062.78048780488	1169.43902439024	82	0.01358	5.236	6040	1	Stem + TA	2
7625	4440.90909090909	461.409090909091	44	0.009964	2.173	4416	0.9328	Enterocyte (Mid Villus)	4
7626	3498.21052631579	1385.47368421053	19	0.008971	3.007	2118	0.9999	Stromal	2
7627	4360.4375	1362.8125	16	0.009581	3.497	1670	0.9103	Macrophage + DC	3
7629	3499.41176470588	2604.35294117647	17	0.0181	4.077	939	0.9619	Stromal	3
763	4077.51923076923	669.355769230769	104	0.01753	1.808	5931	0.9836	Enterocyte (Bottom Villus)	2
7630	3770.41666666667	2816.45833333333	24	0.013	2.191	1846	0.9361	Macrophage + DC	3
7631	4598.12987012987	3065.72727272727	77	0.01454	1.811	5294	0.8371	T (CD8+)	4
7633	4199.09090909091	3838.63636363636	11	0.02821	12.15	390	1	Enterocyte (Mid Villus)	4
7634	2756.8253968254	5581.92063492064	63	0.01541	2.582	4088	0.9849	Stem + TA	2
7636	4119.15	4352.05	20	0.01437	2.278	1392	0.7912	Macrophage + DC	4
7637	2986.61538461538	5485.38461538462	13	0.03372	10.11	385.5	1	Goblet	2
764	1947.92307692308	2860.58974358974	39	0.01473	8.109	2647	0.938	Smooth Muscle	1
7640	3952	5332.6	15	0.01418	5.185	1058	0.994	Stromal	3
7641	4902.16666666667	4409.58333333333	12	0.01925	1.906	623.5	0.9825	Macrophage + DC	3
7642	3451.1	6025.3	10	0.06116	2.223	163.5	1	Enterocyte (Mid Villus)	4
7643	4092.21428571429	6681.32142857143	28	0.0226	6.002	1239	1	Macrophage + DC	3
7644	2643.18181818182	9275.09090909091	11	0.009624	3.202	1143	0.9997	Enterocyte (Mid Villus)	4
7646	4950.33333333333	7480.16666666667	30	0.01566	3.308	1916	1	Enterocyte (Top Villus)	3
7647	3764.15625	8523.40625	32	0.02028	1.818	1578	0.8745	B (Plasma)	3
7648	4607.48	1554	25	0.01002	2.055	2496	0.8838	Stromal	3
7649	3866.98148148148	5286.27777777778	54	0.02058	1.621	2624	0.9615	Macrophage + DC	3
765	2716.31914893617	1993.04255319149	235	0.02315	1.345	10150	0.996	Stem + TA	2
7651	4701.0625	3812.0625	16	0.008772	3.204	1824	1	Enterocyte (Mid Villus)	4
7653	1946.63414634146	6517.0243902439	41	0.01406	2.023	2916	0.9974	Stem + TA	2
7655	4484.25490196078	6769.11764705882	51	0.01764	5.64	2891	0.9999	Enterocyte (Mid Villus)	4
7656	3142.21428571429	9.07142857142857	14	0.01722	10.68	813	0.79	Paneth	2
7657	1871.64285714286	1843.85714285714	14	0.01179	2.155	1187	0.8593	Smooth Muscle	1
766	3251.70588235294	1438.45098039216	51	0.01551	2.776	3288	0.9575	Stem + TA	2
7661	3715.63636363636	4440.18181818182	11	0.005522	2.496	1992	1	Goblet	4
7663	1821.85714285714	7555.82857142857	35	0.007234	1.993	4838	0.9879	Stem + TA	3
